date,AirTempMax,WaterTempMax
20180317,27.6,28.44
20180318,27.8,28.53
20180319,27.6,28.38
20180320,28,28.54
20180321,27.9,28.47
20180322,27.4,28.09
20180323,27.8,28.22
20180324,27.6,28.12
20180325,27.9,28.08
20180326,27.8,28.17
20180327,27.6,28.48
20180328,27.8,28.25
20180329,27.3,28.57
20180330,28.9,28.54
20180331,28.6,28.31
20180401,27.9,28.18
20180402,27.7,28.07
20180403,27.1,27.84
20180404,27.2,27.43
20180405,27.5,27.58
20180406,27.3,27.48
20180407,27,27.47
20180408,27.2,27.55
20180409,27,27.45
20180410,26.6,27.44
20180411,26.8,27.2
20180412,26.9,27.2
20180413,26.9,27.46
20180414,26.8,27.61
20180415,26.9,27.55
20180416,27,27.36
20180417,27.2,27.58
20180418,27,27.39
20180419,26.6,27.23
20180420,26.6,27.31
20180421,26.3,27.26
20180422,26.2,27.31
20180423,26.2,27.23
20180424,26.1,27.27
20180425,25.9,27.37
20180426,26.4,27.55
20180427,26.4,27.6
20180428,25.9,27.04
20180429,26,26.73
20180430,25.7,26.62
20180501,25.6,26.36
20180502,25.6,26.46
20180503,25.7,26.51
20180504,25.8,26.61
20180505,26,26.4
20180506,25.7,26.27
20180507,25.2,26.17
20180508,25.2,26.14
20180509,25.6,26.4
20180510,25.8,26.37
20180511,26,26.73
20180512,25.6,26.17
20180513,23.8,25.91
20180514,23.7,25.8
20180515,23.9,25.71
20180516,24.3,25.68
20180517,24.8,25.48
20180518,24.2,25.37
20180519,25,25.35
20180520,24.8,25.37
20180521,24.3,25.25
20180522,23.8,25.11
20180523,23.7,25.08
20180524,24.4,24.89
20180525,24.4,24.74
20180526,24.6,24.92
20180527,24.3,24.83
20180528,24.3,24.84
20180529,24.2,24.72
20180530,23.9,24.66
20180531,23.8,24.53
20180601,22.9,24.26
20180602,21.4,24.24
20180603,21.6,24.5
20180604,21.9,24.49
20180605,23,24.33
20180606,23.1,24.28
20180607,22.8,24.17
20180608,23,24.11
20180609,23.6,23.98
20180610,23.2,24.26
20180611,23,24.63
20180612,24.9,24.66
20180613,25.8,24.69
20180614,23.5,24.59
20180615,23.4,24.41
20180616,23.4,24.43
20180617,23.1,24.06
20180618,23,23.77
20180619,20.8,23.55
20180620,20.7,23.56
20180621,22.1,23.61
20180622,23.4,23.53
20180623,23,23.64
20180624,23,23.67
20180625,22.8,23.6
20180626,23.2,23.6
20180627,23,23.86
20180628,23,23.88
20180629,23.3,24.01
20180630,23.4,23.9
20180701,23.6,23.86
20180702,23.4,23.93
20180703,23.1,23.88
20180704,22.7,23.86
20180705,22.7,23.94
20180706,23.8,23.93
20180707,24.4,24.13
20180708,24,23.86
20180709,20.9,23.56
20180710,21.3,23.59
20180711,21.9,23.59
20180712,22.2,23.53
20180713,22.1,23.59
20180714,22.1,23.33
20180715,21.5,23.19
20180716,22.7,23.34
20180717,22.6,23.54
20180718,23,23.48
20180719,23.1,23.47
20180720,24.5,23.74
20180721,22.9,24.08
20180722,22.3,24.04
20180723,22.5,23.7
20180724,22.9,23.81
20180725,25,23.88
20180726,22.9,24.42
20180727,22.7,24.26
20180728,22.9,24.44
20180729,23.1,24.57
20180730,23.5,24.37
20180731,22.8,24.28
20180801,22.3,24.17
20180802,22.2,24.07
20180803,23.2,24.08
20180804,22.9,24.23
20180805,23.3,24.25
20180806,23.9,24.64
20180807,23.9,24.57
20180808,22.4,24.14
20180809,21.8,24.31
20180810,22.2,24.08
20180811,22.7,24.21
20180812,23.8,24.37
20180813,22.6,23.94
20180814,21.5,23.68
20180815,22.1,23.58
20180816,22.9,23.75
20180817,22.9,24.02
20180818,22.8,24.14
20180819,25.1,24.44
20180820,23,23.88
20180821,20.7,23.78
20180822,22.2,24.15
20180823,23.5,24.58
20180824,23,24.36
20180825,23.3,24.28
20180826,23.6,24.77
20180827,23.3,24.54
20180828,22.9,24.44
20180829,22.8,24.51
20180830,23.4,24.46
20180831,24.4,24.64
20180901,24,24.68
20180902,24.9,25.02
20180903,24.8,24.81
20180904,24.1,25.23
20180905,23.6,25.35
20180906,23.6,25.23
20180907,23.5,25.19
20180908,24.6,25.53
20180909,24.2,25.65
20180910,23.9,25.14
20180911,23.5,24.61
20180912,23.2,24.44
20180913,23.7,24.31
20180914,23.6,24.41
20180915,23.1,24.69
20180916,24.1,24.92
20180917,23.8,25.25
20180918,24,25.46
20180919,23.7,25.37
20180920,23.3,25.57
20180921,23.6,25.12
20180922,23.3,24.71
20180923,23.1,24.63
20180924,23.3,24.67
20180925,23.5,24.61
20180926,23.6,24.64
20180927,23.7,25.06
20180928,23.7,24.92
20180929,23.9,24.91
20180930,23.8,24.97
20181001,24,24.86
20181002,23.6,24.55
20181003,23.6,24.55
20181004,23.2,25.07
20181005,24.1,25.47
20181006,24.6,25.72
20181007,24.4,25.97
20181008,24.3,25.97
20181009,24.3,25.89
20181010,24.7,25.94
20181011,25.1,25.8
20181012,25.1,25.62
20181013,24.8,25.53
20181014,25,25.74
20181015,25,25.87
20181016,25.9,25.95
20181017,25.5,26.4
20181018,25.6,26.61
20181019,25.2,26.8
20181020,25.1,26.86
20181021,26.6,26.81
20181022,26.2,27.11
20181023,25.9,27.35
20181024,25.5,27.19
20181025,25.3,27.02
20181026,25.3,27.04
20181027,25.5,27.17
20181028,26.2,27.11
20181029,26.8,27.05
20181030,26.5,27.32
20181031,26.4,27.17
20181101,26.4,27.45
20181102,26,27.39
20181103,26,27.15
20181104,26,27.41
20181105,26,27.57
20181106,26.3,27.62
20181107,27.6,27.37
20181108,26.6,27.28
20181109,26.4,27.02
20181110,25.9,27.21
20181111,25.8,26.91
20181112,26,27.02
20181113,25.8,27.02
20181114,25.9,27.07
20181115,26,27.06
20181116,26,27.64
20181117,25.8,27.9
20181118,26.3,27.99
20181119,26.3,28.04
20181120,26.4,28.04
20181121,26.6,28.14
20181122,27.1,28.13
20181123,27.5,28.09
20181124,27.6,28.03
20181125,27.8,28.26
20181126,29.1,28.32
20181127,28.7,28.13
20181128,30.1,28.41
20181129,29.7,28.51
20181130,28.5,28.76
20181201,28.4,28.98
20181202,28.7,29.15
20181203,28.3,29.14
20181204,28.6,28.99
20181205,28.1,28.79
20181206,27.5,28.21
20181207,26.7,27.47
20181208,26.5,27.42
20181209,26.8,27.65
20181210,27.4,27.49
20181211,26.9,27.61
20181212,27.3,27.91
20181213,29.4,28.73
20181214,27.7,28.7
20181215,28.5,28.55
20181216,28,29.06
20181217,28.4,28.51
20181218,28.6,29.07
20181219,28.3,29.23
20181220,27.7,28.7
20181221,27.9,29
20181222,28.2,28.96
20181223,28.1,28.72
20181224,27.3,28.31
20181225,27.4,27.9
20181226,27.4,27.78
20181227,27.5,27.94
20181228,27.5,27.99
20181229,27.9,28.22
20181230,27.8,28.3
20181231,27.3,28.09
20190101,27.4,28.35
20190102,27.2,28.37
20190103,27.7,28.35
20190104,27.6,28.41
20190105,27.5,28.46
20190106,27.4,28.57
20190107,27.5,28.62
20190108,28.2,28.53
20190109,28.3,28.41
20190110,27.9,28.69
20190111,27.8,28.91
20190112,27.3,28.7
20190113,27.4,28.51
20190114,27.4,28.37
20190115,27.6,28.46
20190116,27.5,28.57
20190117,27.4,28.73
20190118,27.8,28.84
20190119,27.4,28.81
20190120,27.5,28.65
20190121,27.5,28.56
20190122,27.6,28.53
20190123,27.9,28.41
20190124,27.9,28.52
20190125,27.8,28.56
20190126,27.7,28.36
20190127,27.5,28.39
20190128,26.9,28.77
20190129,27.5,28.05
20190130,27.6,28.33
20190131,27.4,28.57
20190201,27.1,28.42
20190202,27.5,28.64
20190203,26.7,28.71
20190204,27,28.54
20190205,26.9,28.36
20190206,27.1,28.54
20190207,27.5,28.27
20190208,27.2,28.17
20190209,27.9,28.1
20190210,28.6,28.68
20190211,29.2,29.32
20190212,29.8,29.66
20190213,29.9,29.07
20190214,30.8,29.6
20190215,28.3,29.26
20190216,28.1,28.99
20190217,27.7,29.1
20190218,28.6,29.25
20190219,28.8,29.34
20190220,30,29.26
20190221,29.4,29.48
20190222,28.4,29.4
20190223,28.4,29.24
20190224,27.9,29.05
20190225,27.4,28.39
20190226,27,28.34
20190227,27.2,28.14
20190228,27.2,28.39
20190301,27.3,28.21
20190302,27.1,28.17
20190303,27.2,28.06
20190304,27.2,28.17
20190305,27.4,28.06
20190306,26.9,28.13
20190307,27.4,28.33
20190308,27.7,28.65
20190309,27.6,28.45
20190310,27.3,28.47
20190311,27.2,28.68
20190312,28.3,28.96
20190313,29.2,29.24
20190314,27.9,29.08
20190315,28.1,29.23
20190316,28.3,29.39
20190317,27.9,28.92
20190318,28,28.89
20190319,28.3,29.04
20190320,28.2,28.8
20190321,28.2,28.35
20190322,27.9,28.07
20190323,27.8,28.07
20190324,27.7,28.49
20190325,28,28.8
20190326,28,28.9
20190327,28.4,29.05
20190328,28.3,28.58
20190329,28.4,28.5
20190330,28.3,28.67
20190331,27.6,28.58
20190401,27.5,28.26
20190402,27.3,28.11
20190403,27.7,27.92
20190404,27.5,27.92
20190405,27.2,27.69
20190406,27,27.69
20190407,26.9,27.69
20190408,26.8,27.53
20190409,26.6,27.57
20190410,26.3,27.63
20190411,26.8,27.53
20190412,26.7,27.56
20190413,26.6,27.53
20190414,26.3,27.4
20190415,26.1,27.31
20190416,26.2,27.25
20190417,26.1,27.25
20190418,26.2,27.28
20190419,26.4,27.02
20190420,26.3,27.05
20190421,26.6,27.15
20190422,26.4,27.23
20190423,26.2,27.25
20190424,26.3,27.28
20190425,26.8,27.39
20190426,26.6,27.43
20190427,26.4,27.55
20190428,26.5,27.12
20190429,26.2,26.89
20190430,26.1,26.73
20190501,26.5,26.86
20190502,26.4,26.92
20190503,26.1,26.8
20190504,26,27.02
20190505,25.8,26.86
20190506,24.7,26.55
20190507,24.3,26.5
20190508,25.5,26.54
20190509,25.8,26.46
20190510,26.6,26.33
20190511,26.4,26.13
20190512,24,26.1
20190513,25.5,26.33
20190514,25.2,26.06
20190515,25.4,26.06
20190516,25.3,25.93
20190517,25,25.82
20190518,25.1,25.63
20190519,25.1,25.57
20190520,24.9,25.56
20190521,24.8,25.42
20190522,24.7,25.46
20190523,24.7,25.48
20190524,24.4,25.47
20190525,24.6,25.59
20190526,24.5,25.52
20190527,24.9,25.44
20190528,24.7,25.6
20190529,25,25.74
20190530,25,25.82
20190531,25,25.33
20190601,22.2,25.11
20190602,22.8,24.74
20190603,24.3,24.97
20190604,23.3,24.61
20190605,20.9,24.25
20190606,22.8,24.15
20190607,24,24.38
20190608,23.6,24.38
20190609,23.2,24.43
20190610,23.6,24.47
20190611,23.7,24.49
20190612,23.9,24.48
20190613,23.5,24.53
20190614,23.6,24.54
20190615,23.7,24.7
20190616,23.7,24.66
20190617,23.7,24.83
20190618,23.4,24.69
20190619,22.2,24.55
20190620,21.9,24.35
20190621,21.8,24.29
20190622,21.9,24.06
20190623,22.2,24.01
20190624,22.4,24.02
20190625,22.2,24.09
20190626,22.4,23.88
20190627,22.7,23.85
20190628,23.3,23.71
20190629,22.7,23.65
20190630,23,23.68
20190701,22.8,23.43
20190702,22.5,23.59
20190703,22.6,23.4
20190704,22.8,23.22
20190705,22.2,23.43
20190706,22.9,23.38
20190707,22.7,23.55
20190708,22.7,23.45
20190709,22.4,23.39
20190710,23,23.52
20190711,22.9,23.78
20190712,22.6,23.85
20190713,22.6,23.76
20190714,22.5,23.32
20190715,20.5,23.06
20190716,20.2,22.87
20190717,20.9,22.94
20190718,21,23.01
20190719,21,22.8
20190720,21.3,22.7
20190721,21.6,22.85
20190722,22.2,23
20190723,23.2,22.91
20190724,22.3,23.14
20190725,22.5,23.09
20190726,22.3,23.12
20190727,22.2,23.49
20190728,22.5,23.73
20190729,22.1,23.59
20190730,22.5,23.59
20190731,22.7,23.75
20190801,22.4,23.59
20190802,22.1,23.35
20190803,22,23.14
20190804,22.2,23.07
20190805,22.2,23.02
20190806,22,23.07
20190807,22.5,23.16
20190808,22.9,23.56
20190809,24.7,24.06
20190810,24.1,23.69
20190811,23.2,23.28
20190812,20.8,23.28
20190813,21.1,23.22
20190814,21.7,23.28
20190815,22.8,23.42
20190816,22.5,23.36
20190817,22.1,23.46
20190818,22.6,23.66
20190819,22.2,23.65
20190820,21.9,23.44
20190821,21.3,22.94
20190822,21.4,23.13
20190823,21.9,23.18
20190824,22.4,23.19
20190825,22.6,23.4
20190826,22.3,23.76
20190827,22.3,23.86
20190828,22.5,23.7
20190829,22.6,23.83
20190830,22.3,24.03
20190831,22.5,24.01
20190901,22.7,23.9
20190902,22.5,23.81
20190903,22.3,24.11
20190904,22.5,24.22
20190905,23.3,24.11
20190906,23.9,24.14
20190907,23.7,24.29
20190908,23.4,24.03
20190909,22.5,23.96
20190910,22.5,23.81
20190911,22.3,23.46
20190912,22.2,23.49
20190913,23,23.58
20190914,22.8,24.01
20190915,23.2,23.91
20190916,23.1,23.71
20190917,23,24.11
20190918,23.3,24.14
20190919,23.9,24.25
20190920,23.3,24.21
20190921,23.7,24.27
20190922,23.5,24.05
20190923,23.4,24.19
20190924,23.7,24.43
20190925,23.8,24.59
20190926,24,24.66
20190927,23.8,24.74
20190928,23.8,25.1
20190929,24,25.1
20190930,24.2,25.2
20191001,24.1,24.89
20191002,24.3,24.97
20191003,23.7,24.38
20191004,23.5,24.33
20191005,23.5,24.43
20191006,23.8,24.58
20191007,25,24.96
20191008,25.2,25.63
20191009,25.4,25.76
20191010,24.7,26.04
20191011,25.2,26.09
20191012,25.1,26.08
20191013,26,26.21
20191014,25.3,26.16
20191015,24.7,25.96
20191016,25.3,25.82
20191017,25.6,25.86
20191018,25.6,25.83
20191019,25.5,26.02
20191020,25.8,26.2
20191021,25.2,25.94
20191022,24.8,25.68
20191023,24.3,25.21
20191024,24.5,25.46
20191025,25,26.02
20191026,24.7,26.18
20191027,25.2,26.35
20191028,25.1,26.35
20191029,25.4,25.96
20191030,25.3,25.79
20191031,25.2,25.94
20191101,25.2,26.15
20191102,25.6,26.41
20191103,25.6,26.38
20191104,25.4,26.55
20191105,25.3,26.78
20191106,25.6,26.94
20191107,25.3,26.86
20191108,25.3,27.02
20191109,26.1,27.18
20191110,26.3,26.89
20191111,25.6,27.29
20191112,25.3,27.1
20191113,25.6,26.92
20191114,26.5,26.87
20191115,25.9,26.8
20191116,26.1,26.73
20191117,27.3,27.1
20191118,26.9,26.96
20191119,26.3,26.89
20191120,26.3,27.15
20191121,26.2,27.15
20191122,25.9,26.83
20191123,26,27.1
20191124,26.4,27.37
20191125,26.1,27.28
20191126,27.5,27.39
20191127,26.2,27.6
20191128,26.4,26.94
20191129,26.2,26.99
20191130,26.1,27.13
20191201,26.6,27.63
20191202,27.1,27.46
20191203,27.6,27.44
20191204,27.7,27.85
20191205,28.1,28.48
20191206,27.9,28.37
20191207,27.8,28.64
20191208,28,28.38
20191209,26.9,27.99
20191210,27,27.57
20191211,26.9,27.79
20191212,27.2,27.74
20191213,28.3,28.21
20191214,28.3,27.76
20191215,27.7,27.96
20191216,28.8,28.17
20191217,27.9,28.29
20191218,27.4,28.44
20191219,27.2,28.14
20191220,27,27.95
20191221,27.1,27.87
20191222,27.1,27.88
20191223,27.2,28.1
20191224,27,28.35
20191225,27.6,28.59
20191226,27.7,28.7
20191227,27.2,28.54
20191228,26.7,28.45
20191229,27.1,28.35
20191230,27,28.51
20191231,27.4,28.86
